"taxon_code","gbif_accepted_taxon_id","gbif_accepted_scientific_name","habit"
"Manilkara zapota-MANIZA",2885158,"Manilkara zapota","Freestanding"
"Mansoa",3172602,"Mansoa",""
"Mansoa hymenaea-MANSHY",4094496,"Mansoa hymenaea","Climbing"
"Mansoa parvifolia-MANSPA",4094378,"Mansoa parvifolia","Climbing"
"Mansoa standleyi-MANSST",4094347,"Mansoa standleyi","Climbing"
"Mansoa verrucifera-MANSVE-ONOV",4094246,"Mansoa verrucifera","Climbing"
"Mappia",3169093,"Mappia",""
"Mappia racemosa-MAPPRA",5414278,"Mappia racemosa","Freestanding"
"Maprounea",3054655,"Maprounea",""
"Maprounea guianensis-MAPRGU",3054658,"Maprounea guianensis","Freestanding"
"Maquira",7262473,"Maquira",""
"Maquira guianensis-MAQUCO-MAQC",3763686,"Maquira guianensis","Freestanding"
"Maranthes",2984709,"Maranthes",""
"Maranthes panamensis-MARAPA-MAR1",2984748,"Maranthes panamensis","Freestanding"
"Marcgravia",3189414,"Marcgravia",""
"Marcgravia atropunctata-MARCAT",5614644,"Marcgravia atropunctata","Climbing"
"Marcgravia brownei-MARCBR",5614627,"Marcgravia brownei","Climbing"
"Marcgravia caudata-MARCCA",5614616,"Marcgravia caudata","Climbing"
"Marcgravia crenata-MARCMA",7275884,"Marcgravia crenata","Climbing"
"Marcgravia nepenthoides-MARCNE-MAR3",5614666,"Marcgravia nepenthoides","Climbing"
"Marcgravia nervosa-MARCN1",5614662,"Marcgravia nervosa","Climbing"
"Marcgravia pittieri-MARCPI",5614576,"Marcgravia pittieri","Climbing"
"Marcgravia roonii-MARCRO",5614649,"Marcgravia roonii","Climbing"
"Marcgravia schippii-MARCSC",5614626,"Marcgravia schippii","Climbing"
"Marcgravia serrae-MARCSE",5614624,"Marcgravia serrae","Climbing"
"Marcgraviaceae",6643,"Marcgraviaceae",""
"Marcgraviastrum",7275888,"Marcgraviastrum",""
"Marcgraviastrum subsessile-MAR3SU",3916079,"Marcgraviastrum subsessile","Climbing"
"Margaritaria",8016408,"Margaritaria",""
"Margaritaria nobilis-MARGNO-MAR2",5383279,"Margaritaria nobilis","Freestanding"
"Marila",3189554,"Marila",""
"Marila domingensis-MAR1DO",8419227,"Marila domingensis","Freestanding"
"Marila lactogena-MAR1L1",7395881,"Marila lactogena","Freestanding"
"Marila laxiflora-MAR1LA-MARL",7656893,"Marila laxiflora","Freestanding"
"Marila podantha-MAR1PL",7963111,"Marila podantha","Freestanding"
"Maripa",3234444,"Maripa",""
"Maripa lewisii-MARILE",5549230,"Maripa lewisii","Climbing"
"Maripa nicaraguensis-MARINI",5549225,"Maripa nicaraguensis","Climbing"
"Maripa panamensis-MARIPA-MARP",5549221,"Maripa panamensis","Climbing"
"Martinella",3172519,"Martinella",""
"Martinella obovata-MARTOB-MARO",5415078,"Martinella obovata","Climbing"
"Mascagnia",7284941,"Mascagnia",""
"Mascagnia allopterys-MAS2TE",3984110,"Mascagnia allopterys","Climbing"
"Mascagnia divaricata-MAS2DI",3983715,"Mascagnia divaricata","Climbing"
"Mascagnia ovatifolia-MAS2OV-MASN",7285093,"Mascagnia ovatifolia","Climbing"
"Mascarenhasia",7316577,"Mascarenhasia",""
"Mascarenhasia arborescens-MAS1AR",7316625,"Mascarenhasia arborescens","Freestanding"
"Matayba",3190011,"Matayba",""
"Matayba glaberrima-MATAGL-MATG",3784343,"Matayba glaberrima","Freestanding"
"Matayba ingifolia-MATAIN",3784304,"Matayba ingifolia","Freestanding"
"Matayba kennedyae-MATAKE",7875661,"Matayba kennedyae","Freestanding"
"Matayba oppositifolia-MATAAP-MATA",3784095,"Matayba oppositifolia","Freestanding"
"Matayba scrobiculata-MATASC-MATS",3784004,"Matayba scrobiculata","Freestanding"
"Matelea",3170475,"Matelea",""
"Matelea denticulata-MATEDE",9858523,"Chloropetalum denticulatum","Climbing"
"Matelea magnifolia-MATEMA",11610264,"Bruceholstia sidifolia","Climbing"
"Matelea panamensis-MATEPA",3571090,"Matelea panamensis","Climbing"
"Matelea picturata-MATEPI",3570900,"Matelea picturata","Climbing"
"Matelea pinguifolia-MATEP1",3570864,"Matelea pinguifolia","Climbing"
"Matelea squiresii-MATESQ",3582032,"Matelea squiresii","Climbing"
"Matisia",7296118,"Matisia",""
"Matisia arteagensis-MATIAR",4073049,"Matisia arteagensis","Freestanding"
"Matisia bracteolosa-MATIBR",4073984,"Matisia bracteolosa","Freestanding"
"Matisia cordata-MATICO",4073924,"Matisia cordata","Freestanding"
"Matisia dolichopoda-MATIDO",4073886,"Matisia dolichopoda","Freestanding"
"Matisia dolichosiphon-MATID1",4073880,"Matisia dolichosiphon","Freestanding"
"Matisia exalata-MATIEX",4073863,"Matisia exalata","Freestanding"
"Matisia idroboi-MATIID",4073793,"Matisia idroboi","Freestanding"
"Matisia jefensis-MATIJE",4073766,"Matisia jefensis","Freestanding"
"Matisia obliquifolia-QUAROB",4073657,"Matisia obliquifolia","Freestanding"
"Matisia ochrocalyx-MATIOC",4073635,"Matisia ochrocalyx","Freestanding"
"Matisia sanblasensis-MATISA",4073568,"Matisia sanblasensis","Freestanding"
"Mauria",3233141,"Mauria",""
"Mauria heterophylla-MAURHE",5544309,"Mauria heterophylla","Freestanding"
"Mayna",7274118,"Mayna",""
"Mayna grandifolia-MAYNGR",3878802,"Mayna grandifolia","Freestanding"
"Mayna odorata-MAYNOD",3878638,"Mayna odorata","Freestanding"
"Maytenus",3169095,"Maytenus",""
"Maytenus jefeana-MAYTJE",9756248,"Monteverdia jefeana","Freestanding"
"Maytenus recondita-MAYTRE",9808281,"Monteverdia recondita","Freestanding"
"Maytenus schippii-MAYTSC-MAYS",9793143,"Monteverdia schippii","Freestanding"
"Maytenus sieberiana-MAYTLO",9652852,"Monteverdia sieberiana","Freestanding"
"Melanopsidium",2906340,"Melanopsidium",""
"Melanopsidium nigrum-CINCPU",2906341,"Melanopsidium nigrum","Freestanding"
"Melastomataceae",6683,"Melastomataceae",""
"Melia",3190496,"Melia",""
"Melia azedarach-MEL1AZ",5914287,"Melia azedarach","Freestanding"
"Meliaceae",2397,"Meliaceae",""
"Melicoccus",3189989,"Melicoccus",""
"Melicoccus bijugatus-MEL2BI",3189990,"Melicoccus bijugatus","Freestanding"
"Meliosma",3033959,"Meliosma",""
"Meliosma allenii-MELIAL",3838564,"Meliosma allenii","Freestanding"
"Meliosma brenesii-MELIBR",3838402,"Meliosma brenesii","Freestanding"
"Meliosma chiriquensis",3838330,"Meliosma chiriquensis","Freestanding"
"Meliosma cordata-MELICO",3838557,"Meliosma cordata","Freestanding"
"Meliosma frondosa-MELIFR",3838556,"Meliosma frondosa","Freestanding"
"Meliosma glabrata-MELIGL",3838526,"Meliosma glabrata","Freestanding"
"Meliosma grandiflora-MELIGR",3838459,"Meliosma grandiflora","Freestanding"
"Meliosma grandifolia",7483263,"Meliosma grandifolia","Freestanding"
"Meliosma idiopoda-MELIID",3838349,"Meliosma idiopoda","Freestanding"
"Meliosma irazuensis-MELIIR",3838320,"Meliosma irazuensis","Freestanding"
"Meliosma isthmensis",8168562,"Meliosma isthmensis","Freestanding"
"Meliosma linearifolia-MELILI",3838463,"Meliosma linearifolia","Freestanding"
"Meliosma occidentalis-MELIOC",3838440,"Meliosma occidentalis","Freestanding"
"Meliosma oligantha",8027666,"Meliosma oligantha","Freestanding"
"Meliosma schlimii-MELISC",3838353,"Meliosma schlimii","Freestanding"
"Meliosma vernicosa-MELIVE",3838584,"Meliosma vernicosa","Freestanding"
"Melothria",2874549,"Melothria",""
"Melothria dulcis-LELODU",3624707,"Melothria dulcis","Climbing"
"Melothria pendula-MELOPE-MELP",2874550,"Melothria pendula","Climbing"
"Melothria sphaerocarpa-MELOSP",4939916,"Melothria sphaerocarpa","Climbing"
"Melothria trilobata-MELOTR-MELT",7317621,"Melothria trilobata","Climbing"
"Mendoncia",7263432,"Mendoncia",""
"Mendoncia bivalvis-MENDBI",8639273,"Mendoncia bivalvis","Climbing"
"Mendoncia brenesii-MENDBR",3772753,"Mendoncia brenesii","Climbing"
"Mendoncia cordata-MENDCO",3772657,"Mendoncia cordata","Climbing"
"Mendoncia costaricana-MENDGR-MENG",3772633,"Mendoncia costaricana","Climbing"
"Mendoncia lindavii-MENDLI-MENL",3772249,"Mendoncia lindavii","Climbing"
"Mendoncia retusa-MENDRE",3771888,"Mendoncia retusa","Climbing"
"Mendoncia tonduzii-MENDTO",3771563,"Mendoncia tonduzii","Climbing"
"Menispermaceae",2411,"Menispermaceae",""
"Meriania",3231526,"Meriania",""
"Meriania compressicaulis-ADELPA",9187479,"Meriania compressicaulis","Freestanding"
"Meriania grandiflora-MERIGR",5599769,"Meriania grandiflora","Freestanding"
"Meriania macrophylla-MERIMA",3862157,"Meriania macrophylla","Freestanding"
"Meriania odorata-MERIOD",5599677,"Meriania odorata","Freestanding"
"Meriania panamensis-MERIPA",5599670,"Meriania panamensis","Freestanding"
"Meriania phlomoides-MERIPH",5599647,"Meriania phlomoides","Freestanding"
"Merremia",2928639,"Merremia",""
"Merremia aegyptia-MERRAE",9350913,"Distimake aegyptius","Climbing"
"Merremia dissecta-MERRDI",9293992,"Distimake dissectus","Climbing"
"Merremia umbellata-MERRUM",11378775,"Merremia umbellata","Climbing"
"Mesechites",7317256,"Mesechites",""
"Mesechites trifidus-MESETR-MEST",7317257,"Mesechites trifidus","Climbing"
"Mespilodaphne",7304101,"Mespilodaphne",""
"Mespilodaphne macrophylla-OCOTDE-OCOD",10922335,"Mespilodaphne macrophylla","Freestanding"
"Mespilodaphne veraguensis-OCOTVE",10960347,"Mespilodaphne veraguensis","Freestanding"
"Metastelma",6416392,"Metastelma",""
"Metastelma eliasianum-MET1EL",3579652,"Metastelma eliasianum","Climbing"
"Metteniusa",7314358,"Metteniusa",""
"Metteniusa tessmanniana-METTTE",7314445,"Metteniusa tessmanniana","Freestanding"
"Metteniusaceae",4898632,"Metteniusaceae",""
"Mezia",7378940,"Mezia",""
"Mezia includens-MEZIIN",5634458,"Mezia includens","Climbing"
"Miconia",3188558,"Miconia",""
"Miconia aeruginosa",3860932,"Miconia aeruginosa","Freestanding"
"Miconia affinis-MICOAF-MIC1",3188559,"Miconia affinis","Freestanding"
"Miconia albertobrenesii",7359094,"Miconia albertobrenesii","Freestanding"
"Miconia albicans-MICOAL",3860779,"Miconia albicans","Freestanding"
"Miconia alboglandulosa",7594119,"Miconia alboglandulosa","Freestanding"
"Miconia ampla-MICOAM",3860460,"Miconia ampla","Freestanding"
"Miconia appendiculata-MICOAP",3860036,"Miconia appendiculata","Freestanding"
"Miconia approximata-CLIDD1",8247138,"Miconia approximata","Freestanding"
"Miconia argentea-MICOAR-MIC2",3859926,"Miconia argentea","Freestanding"
"Miconia astroplocama-MICOAS",8379034,"Miconia astroplocama","Freestanding"
"Miconia aurantiaca",7652663,"Miconia aurantiaca","Freestanding"
"Miconia baillonii-CONOS2",3859310,"Miconia baillonii","Freestanding"
"Miconia barbinervis-MICOBA",3859193,"Miconia barbinervis","Freestanding"
"Miconia benthamiana-MICOBE",3859038,"Miconia benthamiana","Freestanding"
"Miconia biperulifera-MICOBI",3858763,"Miconia biperulifera","Freestanding"
"Miconia brachybotrya-MICOBR",3858486,"Miconia brachybotrya","Freestanding"
"Miconia brenesii",3858321,"Miconia brenesii","Freestanding"
"Miconia brevitheca-MICOB1",3858219,"Miconia brevitheca","Freestanding"
"Miconia bubalina-MICOBU",8776463,"Miconia bubalina","Freestanding"
"Miconia bullatifolia-CLIDNO",10686221,"Miconia bullatifolia","Freestanding"
"Miconia calvescens-MICOCA",3188585,"Miconia calvescens","Freestanding"
"Miconia carnea-MICOC2",3871060,"Miconia carnea","Freestanding"
"Miconia caudata-MICOC3",3870899,"Miconia caudata","Freestanding"
"Miconia centrodesma-MICOC4",3870706,"Miconia centrodesma","Freestanding"
"Miconia centronioides-MICOCE",3870673,"Miconia centronioides","Freestanding"
"Miconia centrosperma-MICOC1",3870627,"Miconia centrosperma","Freestanding"
"Miconia chaetodonta-LEANCH",10804497,"Miconia chaetodonta","Freestanding"
"Miconia chamissois-MICOC5",3870399,"Miconia chamissois","Freestanding"
"Miconia chionophila-MICOC6",3870297,"Miconia chionophila","Freestanding"
"Miconia chiriquiensis-MICOC7",3870266,"Miconia chiriquiensis","Freestanding"
"Miconia chrysophylla-MICOCH",3870061,"Miconia chrysophylla","Freestanding"
"Miconia cinnamomea-CONOCI-CONC",3869829,"Miconia cinnamomea","Freestanding"
"Miconia cionotricha-MICOC8",3869791,"Miconia cionotricha","Freestanding"
"Miconia colliculosa-MICOCO",3869534,"Miconia colliculosa","Freestanding"
"Miconia commutata",3869499,"Miconia commutata","Freestanding"
"Miconia conoattenuata-CONOAT",10846356,"Miconia conoattenuata","Freestanding"
"Miconia conobracteata-CONOBR-CONB",10712139,"Miconia conobracteata","Freestanding"
"Miconia conochiriquensis-CONOCH",10852408,"Miconia conochiriquensis","Freestanding"
"Miconia conocuatrecasasii-CONOCU",12226584,"Miconia conocuatrecasasii","Freestanding"
"Miconia conodentata-CONODE",10688785,"Miconia conodentata","Freestanding"
"Miconia conomacrantha-CONOMA",10822756,"Miconia conomacrantha","Freestanding"
"Miconia conomicrantha-CONOMI",10842625,"Miconia conomicrantha","Freestanding"
"Miconia conorufescens-CONORU",10804938,"Miconia conorufescens","Freestanding"
"Miconia conosetifera-CONOSE",10886040,"Miconia conosetifera","Freestanding"
"Miconia conosetosa-CONOS1",10736169,"Miconia conosetosa","Freestanding"
"Miconia conospeciosa-CONOSP-CON1",10820655,"Miconia conospeciosa","Freestanding"
"Miconia cooperi-CONOMO",10679177,"Miconia cooperi","Freestanding"
"Miconia costaricensis",3868857,"Miconia costaricensis","Freestanding"
"Miconia crenata-CLIDHI",9404220,"Miconia crenata","Freestanding"
"Miconia crenulata-CLIDCR",10690184,"Miconia crenulata","Freestanding"
"Miconia crocata-MICOCR",3868571,"Miconia crocata","Freestanding"
"Miconia cuspidatissima-MICOCU",3868274,"Miconia cuspidatissima","Freestanding"
"Miconia dentata-CLIDDE-CLID",10677735,"Miconia dentata","Freestanding"
"Miconia dependens-CLIDCA-CLI1",10738960,"Miconia dependens","Freestanding"
"Miconia desmantha-MICODE",3867912,"Miconia desmantha","Freestanding"
"Miconia dissita",3867582,"Miconia dissita","Freestanding"
"Miconia dodecandra-MICOD1",3867434,"Miconia dodecandra","Freestanding"
"Miconia dolichopoda",3867398,"Miconia dolichopoda","Freestanding"
"Miconia dolichorrhyncha-MICOD3",3867377,"Miconia dolichorrhyncha","Freestanding"
"Miconia domociliata-CLIDCI",10725593,"Miconia domociliata","Freestanding"
"Miconia doriana-MICOD2",3867292,"Miconia doriana","Freestanding"
"Miconia dorsiloba-MICODO-MICD",3867274,"Miconia dorsiloba","Freestanding"
"Miconia durandii-CONOPI",11203991,"Miconia durandii","Freestanding"
"Miconia elata-MICOEL-MICE",3866980,"Miconia elata","Freestanding"
"Miconia emendata-MICOEM",3866860,"Miconia emendata","Freestanding"
"Miconia evanescens",7944617,"Miconia evanescens","Freestanding"
"Miconia extinctoria-CONOEX",10838262,"Miconia extinctoria","Freestanding"
"Miconia formicocollina-CLIDC1",10772614,"Miconia formicocollina","Freestanding"
"Miconia formicosetosa-CLIDS3",10753052,"Miconia formicosetosa","Freestanding"
"Miconia fraterna-CLIDFR",10777310,"Miconia fraterna","Freestanding"
"Miconia galactantha-MICOSE-MIC6",3865683,"Miconia galactantha","Freestanding"
"Miconia gentryi-MICOGE",3865643,"Miconia gentryi","Freestanding"
"Miconia globuliflora-MICOGL",7530397,"Miconia globuliflora","Freestanding"
"Miconia goniostigma-MICOGO",3865140,"Miconia goniostigma","Freestanding"
"Miconia gracilis-MICOGR",3865092,"Miconia gracilis","Freestanding"
"Miconia granatensis-LEANGR",10824693,"Miconia granatensis","Freestanding"
"Miconia grandidentata-MICOG1",3865079,"Miconia grandidentata","Freestanding"
"Miconia gratissima-MICOG2",3865003,"Miconia gratissima","Freestanding"
"Miconia hammelii-CLIDHA",9520230,"Miconia hammelii","Freestanding"
"Miconia henripittieri-CLIDPI",10693818,"Miconia henripittieri","Freestanding"
"Miconia hildeana",8243859,"Miconia hildeana","Freestanding"
"Miconia holosericea-MICOH1",3864223,"Miconia holosericea","Freestanding"
"Miconia hondurensis-MICOHO-MICH",3864206,"Miconia hondurensis","Freestanding"
"Miconia ibaguensis-MICOIB",3863925,"Miconia ibaguensis","Freestanding"
"Miconia impetiolaris-MICOIM-MICI",8409353,"Miconia impetiolaris","Freestanding"
"Miconia insularis-MICOIN",3863544,"Miconia insularis","Freestanding"
"Miconia intricata",3863513,"Miconia intricata","Freestanding"
"Miconia iteophylla-MICOIT",3863454,"Miconia iteophylla","Freestanding"
"Miconia jefensis-MICOJE",3863400,"Miconia jefensis","Freestanding"
"Miconia lacera-MICOLA-MIC3",3863059,"Miconia lacera","Freestanding"
"Miconia lasiopetala-LEANLA",10688492,"Miconia lasiopetala","Freestanding"
"Miconia lasiopoda-CONOLA",10881517,"Miconia lasiopoda","Freestanding"
"Miconia lateriflora-MICOL1-MIC4",3862739,"Miconia lateriflora","Freestanding"
"Miconia ligulata-MICOLI-MIC8",3862413,"Miconia ligulata","Freestanding"
"Miconia livida-MICOL2",3862249,"Miconia livida","Freestanding"
"Miconia lonchophylla-MICOLO-MIC5",3862232,"Miconia lonchophylla","Freestanding"
"Miconia longicoma-LEANLO",10847496,"Miconia longicoma","Freestanding"
"Miconia longifolia-MICOL3",3862134,"Miconia longifolia","Freestanding"
"Miconia loreyoides-MICOL4",3862000,"Miconia loreyoides","Freestanding"
"Miconia matthaei-MICOMA",3861216,"Miconia matthaei","Freestanding"
"Miconia mcphersonii",7743646,"Miconia mcphersonii","Freestanding"
"Miconia minutiflora-MICOBO-MICB",10932080,"Miconia minutiflora","Freestanding"
"Miconia monantha-CLIDMO",10696491,"Miconia monantha","Freestanding"
"Miconia monteleagreana-CONOM1",10684922,"Miconia monteleagreana","Freestanding"
"Miconia morii-MICOMO",3860308,"Miconia morii","Freestanding"
"Miconia multiplinervia-MICOM1",3860131,"Miconia multiplinervia","Freestanding"
"Miconia multispicata-MICOMU",3860116,"Miconia multispicata","Freestanding"
"Miconia muriculata-CONOMU",10862220,"Miconia muriculata","Freestanding"
"Miconia myrmecina-CLIDMY",10753701,"Miconia myrmecina","Freestanding"
"Miconia neocoloradensis-CLIDCO",10852489,"Miconia neocoloradensis","Freestanding"
"Miconia neourceolata-CLIDUR",10845386,"Miconia neourceolata","Freestanding"
"Miconia nervosa-MICONE-MICN",3859839,"Miconia nervosa","Freestanding"
"Miconia nutans-MICONU",3859613,"Miconia nutans","Freestanding"
"Miconia oblonga-CLIDOB",10892838,"Miconia oblonga","Freestanding"
"Miconia octona-CLIDOC-CLIO",10699427,"Miconia octona","Freestanding"
"Miconia oerstediana-CONOOE",10727084,"Miconia oerstediana","Freestanding"
"Miconia oinochrophylla-MICOOI",3859365,"Miconia oinochrophylla","Freestanding"
"Miconia oraria-MICOOR",3859221,"Miconia oraria","Freestanding"
"Miconia peltata-MICOPE",3858432,"Miconia peltata","Freestanding"
"Miconia petiolaris-CLIDPE",10729952,"Miconia petiolaris","Freestanding"
"Miconia phaeophylla-MICOPH",3857955,"Miconia phaeophylla","Freestanding"
"Miconia pileata-MICOPI",3857796,"Miconia pileata","Freestanding"
"Miconia pittieri-MICOP1",3857704,"Miconia pittieri","Freestanding"
"Miconia poeppigii-MICOPO",3871048,"Miconia poeppigii","Freestanding"
"Miconia prasina-MICOPR-MICP",3188562,"Miconia prasina","Freestanding"
"Miconia procumbens-MICOP2",3870586,"Miconia procumbens","Freestanding"
"Miconia pseudoalternifolia-CLIDGR",10727007,"Miconia pseudoalternifolia","Freestanding"
"Miconia pterocaulon-MICOPT",3870290,"Miconia pterocaulon","Freestanding"
"Miconia pubescens-CLIDPU",10768672,"Miconia pubescens","Freestanding"
"Miconia punctata-MICOPU",7661791,"Miconia punctata","Freestanding"
"Miconia purpureoviolacea-CLIDDI-CLIP",10800391,"Miconia purpureoviolacea","Freestanding"
"Miconia quadridomius-CLIDCU",8135132,"Miconia quadridomius","Freestanding"
"Miconia quinquenervia-OSSQ",7428033,"Miconia quinquenervia","Freestanding"
"Miconia racemosa-MICOCI",3188564,"Miconia racemosa","Freestanding"
"Miconia radicans-CLIDRA",7368431,"Miconia radicans","Freestanding"
"Miconia reducens-MICORE",3869207,"Miconia reducens","Freestanding"
"Miconia reitziana-CLIDRE",7722645,"Miconia reitziana","Freestanding"
"Miconia robinsoniana",3868628,"Miconia robinsoniana","Freestanding"
"Miconia rubiginosa-MICORU",3188581,"Miconia rubiginosa","Freestanding"
"Miconia rufostellulata-MICOR1",3868203,"Miconia rufostellulata","Freestanding"
"Miconia rupicola-CONOPO",3868089,"Miconia rupicola","Freestanding"
"Miconia santaritensis-MICOSA",3867771,"Miconia santaritensis","Freestanding"
"Miconia schlimii-MICOSC",3867535,"Miconia schlimii","Freestanding"
"Miconia schnellii",3867517,"Miconia schnellii","Freestanding"
"Miconia secungrandifolia-LEANG1",10723295,"Miconia secungrandifolia","Freestanding"
"Miconia secunmexicana-LEANME",10748174,"Miconia secunmexicana","Freestanding"
"Miconia sericea-CLIDS1",10809378,"Miconia sericea","Freestanding"
"Miconia sessiliflora-CLIDS2",10805735,"Miconia sessiliflora","Freestanding"
"Miconia shattuckii-MICOSH-MIC7",3866811,"Miconia shattuckii","Freestanding"
"Miconia silviphila-CLIDOM",10812210,"Miconia silviphila","Freestanding"
"Miconia simplex-MICOSI-MIC9",3866743,"Miconia simplex","Freestanding"
"Miconia skutchiana-CLIDC2",10716454,"Miconia skutchiana","Freestanding"
"Miconia smaragdina-MICOSM",3866671,"Miconia smaragdina","Freestanding"
"Miconia solearis",8398374,"Miconia solearis","Freestanding"
"Miconia sparrei",3866543,"Miconia sparrei","Freestanding"
"Miconia spicata-OSSASP",11032175,"Miconia spicata","Freestanding"
